speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
19.0778531477908,0.696176963506535,2.2,0,6.16897004424134,1,4,883.940213115628,160,19.8612887401938,13.7722362152269,12.0507066883235,31.3314209857036,100,0,0,1,0,1.3,1.3,0,0,0,2.2,-4.04120096761385E-16,0,2805.48241621523,
19.4968888885554,0.715047011263543,2.3,0,6.16844315276399,1,4,903.355528828832,160,20.2975322616903,14.3838813945635,12.5858962202431,31.3164378859151,100,0,0,1,0,1.3,1.3,0,0,0,2.3,-4.2248919206872E-16,0,2806.09406139456,
19.9068835253438,0.733511495626036,2.4,0,6.16791657281424,1,4,922.351940207592,160,20.7243634045922,14.995191306602,13.1207923932768,31.3014636449703,100,0,0,1,0,1.3,1.3,0,0,0,2.4,-4.40858287376056E-16,0,2806.7053713066,
20.3083998046074,0.751595692458839,2.5,0,6.16739028150413,1,4,940.955521161497,160,21.1423680246385,15.6061892536034,13.655415596903,31.2864976120086,100,0,0,1,0,1.3,1.3,0,0,0,2.5,-4.59227382683392E-16,0,2807.3163692536,
20.7019441584838,0.769322347609597,2.6,0,6.16686425877217,1,4,959.189736371204,160,21.5520733506971,16.2168957752976,14.1897838033854,31.2715392165462,100,0,0,1,0,1.3,1.3,0,0,0,2.6,-4.77596477990727E-16,0,2807.9270757753,
21.0879743118785,0.786712018707346,2.7,0,6.16633848693522,1,4,977.075793749745,160,21.9539559042317,16.8273290700363,14.7239129362818,31.2565879557314,100,0,0,1,0,1.3,1.3,0,0,0,2.7,-4.95965573298063E-16,0,2808.53750907004,
21.4669056148781,0.803783359684712,2.8,0,6.16581295032589,1,4,994.632937844254,160,22.3484480917578,17.4375053384979,15.2578171711857,31.2416433840337,100,0,0,1,0,1.3,1.3,0,0,0,2.8,-5.14334668605399E-16,0,2809.1476853385,
21.8391163525737,0.820553359351105,2.9,0,6.16528763499662,1,4,1011.87869585769,160,22.7359437327141,18.0474390664536,15.7915091831469,31.2267051048297,100,0,0,1,0,1.3,1.3,0,0,0,2.9,-5.32703763912734E-16,0,2809.75761906645,
22.2049522274288,0.837037542785458,3,0,6.16476252847627,1,4,1028.82908533178,160,23.1168027259,18.6571432591313,16.3250003517399,31.21177276348,100,0,0,1,0,1.3,1.3,0,0,0,3,-5.5107285922007E-16,0,2810.36732325913,
22.5647301667432,0.853250142403452,3.1,0,6.16423761956832,1,4,1045.49879055953,160,23.4913550132943,19.2666296368045,16.8583009322039,31.1968460415918,100,0,0,1,0,1.3,1.3,0,0,0,3.1,-5.69441954527406E-16,0,2810.9768096368,
22.9187415755665,0.869204244107295,3.2,0,6.16371289818251,1,4,1061.90131330339,160,23.8599039665488,19.8759087990653,17.3914201991821,31.1819246522305,100,0,0,1,0,1.3,1.3,0,0,0,3.2,-5.87811049834741E-16,0,2811.58608879907,
23.2672551308153,0.884911912820825,3.3,0,6.16318835519341,1,4,1078.04910225605,160,24.222729295848,20.4849903636212,17.9243665681685,31.1670083358979,100,0,0,1,0,1.3,1.3,0,0,0,3.3,-6.06180145142077E-16,0,2812.19517036362,
23.6105191933867,0.90038430086041,3.4,0,6.16266398232089,1,4,1093.95366480162,160,24.5800895610752,21.0938830842176,18.4571476986904,31.152096857134,100,0,0,1,0,1.3,1.3,0,0,0,3.4,-6.24549240449413E-16,0,2812.80406308422,
23.9487639002962,0.915631741929001,3.5,0,6.16213977202864,1,4,1109.62566395135,160,24.9322243498657,21.7025949513492,18.9897705824305,31.1371900016306,100,0,0,1,0,1.3,1.3,0,0,0,3.5,-6.42918335756748E-16,0,2813.41277495135,
24.2822029873006,0.930663833000539,3.6,0,6.16161571743747,1,4,1125.07500279176,160,25.2793561750747,22.3111332786912,19.5222416188548,31.1222875737651,100,0,0,1,0,1.3,1.3,0,0,0,3.6,-6.61287431064084E-16,0,2814.02131327869,
24.6110353833091,0.945489505950735,3.7,0,6.16109181225084,1,4,1140.310898359,160,25.621692134664,22.9195047776169,20.0545666804148,31.1073893944847,100,0,0,1,0,1.3,1.3,0,0,0,3.7,-6.7965652637142E-16,0,2814.62968477762,
24.9354466106039,0.96011709046285,3.8,0,6.16056805069079,1,4,1155.34194651576,160,25.9594253694231,23.5277156217209,20.5867511690058,31.0924952994822,100,0,0,1,0,1.3,1.3,0,0,0,3.8,-6.98025621678755E-16,0,2815.23789562172,
25.2556100190495,0.974554369474604,3.9,0,6.16004442744231,1,4,1170.17617913622,160,26.2927363478609,24.1357715029157,21.1188000650512,31.0776051376163,100,0,0,1,0,1.3,1.3,0,0,0,3.9,-7.16394716986091E-16,0,2815.84595150292,
25.5716878777556,0.98880862822062,4,0,6.15952093760511,1,4,1184.82111468643,160,26.6217940026983,24.7436776803911,21.6507179703422,31.062718769538,100,0,0,1,0,1.3,1.3,0,0,0,4,-7.34763812293427E-16,0,2816.45385768039,
25.8838323438345,1.00288669775287,4.1,0,6.15899757665141,1,4,1199.28380311009,160,26.9467567394078,25.3514390234993,22.1825091455619,31.0478360664924,100,0,0,1,0,1.3,1.3,0,0,0,4.1,-7.53132907600763E-16,0,2817.0616190235,
26.1921863247722,1.0167949936813,4.2,0,6.15847434038908,1,4,1213.57086578499,160,27.2677733339977,25.9590600494494,22.7141775432682,31.0329569092684,100,0,0,1,0,1.3,1.3,0,0,0,4.2,-7.71502002908098E-16,0,2817.66924004945,
26.4968842483648,1.03053955076165,4.3,0,6.15795122492914,1,4,1227.68853119681,160,27.5849837345669,26.5665449565476,23.2457268369791,31.0180811872762,100,0,0,1,0,1.3,1.3,0,0,0,4.3,-7.89871098215434E-16,0,2818.27672495655,
26.7980527520631,1.04412605386238,4.4,0,6.15742822665718,1,4,1241.64266687866,160,27.8985197789565,27.1738976536015,23.7771604469013,31.0032087977332,100,0,0,1,0,1.3,1.3,0,0,0,4.4,-8.0824019352277E-16,0,2818.8840776536,
27.0958113018102,1.05755986576396,4.5,0,6.156905342208,1,4,1255.43880808394,160,28.2085058390009,27.7811217860079,24.3084815627569,30.9883396449443,100,0,0,1,0,1.3,1.3,0,0,0,4.5,-8.26609288830105E-16,0,2819.49130178601,
27.3902727489996,1.07084605217817,4.6,0,6.1563825684432,1,4,1269.082183592,160,28.515059400357,28.3882207589627,24.8396931640923,30.9734736396633,100,0,0,1,0,1.3,1.3,0,0,0,4.6,-8.44978384137441E-16,0,2820.09840075896,
27.6815438329593,1.08398940431997,4.7,0,6.15585990243116,1,4,1282.57773898994,160,28.8182915856231,28.9951977581676,25.3707980383967,30.9586106985244,100,0,0,1,0,1.3,1.3,0,0,0,4.7,-8.63347479444777E-16,0,2820.70537775817,
27.969725635341,1.09699445931879,4.8,0,6.15533734142924,1,4,1295.93015772595,160,29.1183076273881,29.6020557683496,25.9017987973059,30.9437507435356,100,0,0,1,0,1.3,1.3,0,0,0,4.8,-8.81716574752112E-16,0,2821.31223576835,
28.2549139919303,1.10986551871686,4.9,0,6.15481488286781,1,4,1309.14388018983,160,29.4152072969517,30.2087975898652,26.4326978911321,30.9288937016252,100,0,0,1,0,1.3,1.3,0,0,0,4.9,-9.00085670059448E-16,0,2821.91897758987,
28.537199866657,1.12260666526937,5,0,6.15429252433598,1,4,1322.22312104217,160,29.7090852936944,30.8154258536236,26.9634976219206,30.914039504235,100,0,0,1,0,1.3,1.3,0,0,0,5,-9.18454765366784E-16,0,2822.52560585362,
28.8166696919675,1.13522177823358,5.1,0,6.15377026356873,1,4,1335.17188498487,160,30.0000315994273,31.4219430345274,27.4942001552114,30.8991880869553,100,0,0,1,0,1.3,1.3,0,0,0,5.1,-9.36823860674119E-16,0,2823.13212303453,
29.0934056791866,1.14771454730954,5.2,0,6.15324809843537,1,4,1347.9939811413,160,30.2881318014983,32.0283514636058,28.0248075306551,30.8843393891958,100,0,0,1,0,1.3,1.3,0,0,0,5.2,-9.55192955981455E-16,0,2823.73853146361,
29.3674861020435,1.16008848537543,5.3,0,6.15272602692906,1,4,1360.69303619294,160,30.5734673879622,32.6346533389895,28.5553216716158,30.8694933538885,100,0,0,1,0,1.3,1.3,0,0,0,5.3,-9.7356205128879E-16,0,2824.34483333899,
29.6389855561477,1.17234694014235,5.4,0,6.15220404715736,1,4,1373.2725064018,160,30.8561160177107,33.2408507358572,29.085744393875,30.854649927219,100,0,0,1,0,1.3,1.3,0,0,0,5.4,-9.91931146596126E-16,0,2824.95103073586,
29.9079751968626,1.18449310483878,5.5,0,6.15168215733372,1,4,1385.73568863188,160,31.1361517681159,33.8469456154679,29.6160774135344,30.8398090583828,100,0,0,1,0,1.3,1.3,0,0,0,5.5,-1.01030024190346E-15,0,2825.55712561547,
30.1745229577393,1.19653002802165,5.6,0,6.15116035576963,1,4,1398.08573046989,160,31.4136453624324,34.4529398333786,30.1463223542063,30.8249706993647,100,0,0,1,0,1.3,1.3,0,0,0,5.6,-1.0286693372108E-15,0,2826.16311983338,
30.4386937514161,1.20846062259987,5.7,0,6.15063864086761,1,4,1410.3256395337,160,31.6886643789483,35.0588351469321,30.6764807535656,30.8101348047371,100,0,0,1,0,1.3,1.3,0,0,0,5.7,-1.04703843251813E-15,0,2826.76901514693,
30.7005496546785,1.22028767414617,5.8,0,6.15011701111471,1,4,1422.45829204665,160,31.9612734436439,35.6646332220937,31.206554069332,30.7953013314768,100,0,0,1,0,1.3,1.3,0,0,0,5.8,-1.06540752782547E-15,0,2827.37481322209,
30.9601500791785,1.23201384856485,5.9,0,6.14959546507667,1,4,1434.48644074766,160,32.2315344079217,36.2703356397026,31.7365436847398,30.7804702387979,100,0,0,1,0,1.3,1.3,0,0,0,5.9,-1.0837766231328E-15,0,2827.9805156397,
31.2175519291509,1.24364169917537,5.99999999999999,0,6.14907400139249,1,4,1446.41272219863,160,32.4995065127995,36.8759439011964,32.2664509135468,30.7656414879984,100,0,0,1,0,1.3,1.3,0,0,0,5.99999999999999,-1.10214571844014E-15,0,2828.5861239012,
31.4728097473171,1.25517367326536,6.09999999999999,0,6.14855261876957,1,4,1458.23966354478,160,32.7652465408056,37.4814594338626,32.7962770046297,30.7508150423202,100,0,0,1,0,1.3,1.3,0,0,0,6.09999999999999,-1.12051481374747E-15,0,2829.19163943386,
31.7259758500414,1.26661211816082,6.19999999999999,0,6.14803131597911,1,4,1469.96968877676,160,33.0288089566856,38.0868835956624,33.3260231462046,30.7359908668206,100,0,0,1,0,1.3,1.3,0,0,0,6.19999999999999,-1.13888390905481E-15,0,2829.79706359566,
31.9771004526918,1.27795928685633,6.29999999999999,0,6.14751009185202,1,4,1481.60512453915,160,33.2902460379111,38.6922176796683,33.8556904697098,30.7211689282542,100,0,0,1,0,1.3,1.3,0,0,0,6.29999999999999,-1.15725300436215E-15,0,2830.40239767967,
32.2262317860615,1.28921734324367,6.39999999999999,0,6.14698894527504,1,4,1493.14820552456,160,33.5496079958816,39.2974629181515,34.3852800533826,30.706349194964,100,0,0,1,0,1.3,1.3,0,0,0,6.39999999999999,-1.17562209966948E-15,0,2831.00764291815,
32.4734162046161,1.30038836697334,6.49999999999999,0,6.14646787518731,1,4,1504.60107948912,160,33.8069430886176,39.9026204863526,34.9147929255585,30.6915316367818,100,0,0,1,0,1.3,1.3,0,0,0,6.49999999999999,-1.19399119497682E-15,0,2831.61280048635,
32.7186982872599,1.31147435798,6.59999999999999,0,6.14594688057701,1,4,1515.96581192132,160,34.0622977256643,40.5076915059638,35.4442300677183,30.6767162249353,100,0,0,1,0,1.3,1.3,0,0,0,6.59999999999999,-1.21236029028415E-15,0,2832.21787150596,
32.9621209312434,1.32247724069983,6.69999999999999,0,6.14542596047846,1,4,1527.24439039307,160,34.3157165658558,41.1126770483496,35.9735924173059,30.6619029319634,100,0,0,1,0,1.3,1.3,0,0,0,6.69999999999999,-1.23072938559149E-15,0,2832.82285704835,
33.2037254397735,1.33339886800503,6.79999999999999,0,6.1449051139693,1,4,1538.43872861894,160,34.567242608523,41.7175781375281,36.5028808703371,30.647091731637,100,0,0,1,0,1.3,1.3,0,0,0,6.79999999999999,-1.24909848089882E-15,0,2833.42775813753,
33.4435516038376,1.34424102487845,6.89999999999999,0,6.14438434016792,1,4,1549.55067024735,160,34.8169172786774,42.3223957529351,37.0320962838182,30.6322825988863,100,0,0,1,0,1.3,1.3,0,0,0,6.89999999999999,-1.26746757620616E-15,0,2834.03257575294,
33.6816377786993,1.35500543184887,6.99999999999999,0,6.1438636382311,1,4,1560.58199240487,160,35.0647805066488,42.927130831989,37.5612394779904,30.6174755097328,100,0,0,1,0,1.3,1.3,0,0,0,6.99999999999999,-1.2858366715135E-15,0,2834.63731083199,
33.9180209554866,1.36569374820585,7.09999999999999,0,6.14334300735181,1,4,1571.53440901315,160,35.3108708026128,43.5317842724737,38.0903112384145,30.6026704412267,100,0,0,1,0,1.3,1.3,0,0,0,7.09999999999999,-1.30420576682083E-15,0,2835.24196427247,
34.1527368282506,1.37630757501115,7.19999999999999,0,6.14282244675711,1,4,1582.40957389598,160,35.5552253264033,44.1363569347546,38.6193123179103,30.5878673713885,100,0,0,1,0,1.3,1.3,0,0,0,7.19999999999999,-1.32257486212817E-15,0,2835.84653693475,
34.3858198568415,1.38684845792224,7.29999999999999,0,6.14230195570629,1,4,1593.20908369251,160,35.7978799529706,44.7408496438424,39.1482434383621,30.5730662791549,100,0,0,1,0,1.3,1.3,0,0,0,7.29999999999999,-1.3409439574355E-15,0,2836.45102964384,
34.6173033259151,1.39731788984211,7.39999999999999,0,6.14178153348909,1,4,1603.93448059124,160,36.0388693338111,45.3452631913153,39.6771052924009,30.558267144328,100,0,0,1,0,1.3,1.3,0,0,0,7.39999999999999,-1.35931305274284E-15,0,2837.05544319132,
34.8472194003592,1.40771731340814,7.49999999999999,0,6.14126117942402,1,4,1614.58725489809,160,36.2782269546697,45.9495983371135,40.2058985449743,30.5434699475284,100,0,0,1,0,1.3,1.3,0,0,0,7.49999999999999,-1.37768214805017E-15,0,2837.65977833711,
35.0755991773999,1.418048123332,7.59999999999999,0,6.14074089285682,1,4,1625.16884745072,160,36.515985189786,46.5538558112139,40.7346238348122,30.5286746701514,100,0,0,1,0,1.3,1.3,0,0,0,7.59999999999999,-1.39605124335751E-15,0,2838.26403581121,
35.3024727356295,1.42831166860115,7.69999999999999,0,6.14022067315904,1,4,1635.68065189004,160,36.7521753529353,47.1580363151955,41.2632817757961,30.5138812943258,100,0,0,1,0,1.3,1.3,0,0,0,7.69999999999999,-1.41442033866484E-15,0,2838.8682163152,
35.5278691811747,1.43850925455203,7.79999999999999,0,6.13970051972667,1,4,1646.12401679946,160,36.9868277454925,47.7621405237042,41.7918729582412,30.4990898028755,100,0,0,1,0,1.3,1.3,0,0,0,7.79999999999999,-1.43278943397218E-15,0,2839.4723205237,
35.7518166912061,1.44864214482372,7.89999999999999,0,6.1391804319789,1,4,1656.50024772075,160,37.2199717017294,48.3661690858235,42.3203979500956,30.484300179284,100,0,0,1,0,1.3,1.3,0,0,0,7.89999999999999,-1.45115852927952E-15,0,2840.07634908582,
35.9743425549752,1.45871156320068,7.99999999999999,0,6.13866040935692,1,4,1666.81060905544,160,37.4516356315354,48.9701226263602,42.8488572980652,30.4695124076604,100,0,0,1,0,1.3,1.3,0,0,0,7.99999999999999,-1.46952762458685E-15,0,2840.68030262636,
36.1954732125475,1.46871869535187,8.09999999999999,0,6.13814045132281,1,4,1677.05632585945,160,37.6818470607423,49.5740017470489,43.3772515286677,30.4547264727083,100,0,0,1,0,1.3,1.3,0,0,0,8.09999999999999,-1.48789671989419E-15,0,2841.28418174705,
36.4152342913882,1.47866469047358,8.19999999999999,0,6.13762055735852,1,4,1687.23858553826,160,37.9106326692119,50.1778070276835,43.9055811492231,30.439942359696,100,0,0,1,0,1.3,1.3,0,0,0,8.19999999999999,-1.50626581520152E-15,0,2841.88798702768,
36.633650640944,1.48855066284216,8.29999999999999,0,6.1371007269649,1,4,1697.35853944915,160,38.1380183268382,50.7815390271802,44.4338466487827,30.4251600544292,100,0,0,1,0,1.3,1.3,0,0,0,8.29999999999999,-1.52463491050886E-15,0,2842.49171902718,
36.8507463653552,1.49837769328279,8.39999999999999,0,6.13658095966077,1,4,1707.41730441688,160,38.3640291276023,51.385198284576,44.962048499004,30.4103795432244,100,0,0,1,0,1.3,1.3,0,0,0,8.39999999999999,-1.54300400581619E-15,0,2843.09537828458,
37.0665448544174,1.50814683055971,8.49999999999999,0,6.13606125498204,1,4,1717.41596416826,160,38.5886894218061,51.9887853199691,45.4901871549729,30.395600812885,100,0,0,1,0,1.3,1.3,0,0,0,8.49999999999999,-1.56137310112353E-15,0,2843.69896531997,
37.2810688129089,1.51785909269296,8.59999999999999,0,6.13554161248096,1,4,1727.35557069099,160,38.8120228466042,52.5923006354036,46.0182630559781,30.3808238506781,100,0,0,1,0,1.3,1.3,0,0,0,8.59999999999999,-1.57974219643086E-15,0,2844.3024806354,
37.4943402883867,1.52751546820641,8.69999999999999,0,6.13502203172531,1,4,1737.2371455215,160,39.0340523549402,53.1957447157036,46.5462766262407,30.3660486443125,100,0,0,1,0,1.3,1.3,0,0,0,8.69999999999999,-1.5981112917382E-15,0,2844.9059247157,
37.7063806975468,1.53711691731129,8.79999999999998,0,6.13450251229769,1,4,1747.06168096635,160,39.254800242991,53.7991180292596,47.0742282756021,30.351275181919,100,0,0,1,0,1.3,1.3,0,0,0,8.79999999999998,-1.61648038704554E-15,0,2845.50929802926,
37.917210851241,1.5466643730294,8.89999999999998,0,6.13398305379485,1,4,1756.83014126133,160,39.4742881762098,54.4024210287697,47.6021184001735,30.3365034520304,100,0,0,1,0,1.3,1.3,0,0,0,8.89999999999998,-1.63484948235287E-15,0,2846.11260102877,
38.1268509782308,1.55615874225957,8.99999999999998,0,6.13346365582705,1,4,1766.54346367205,160,39.6925372140559,55.0056541519409,48.1299473829483,30.3217334435638,100,0,0,1,0,1.3,1.3,0,0,0,8.99999999999998,-1.65321857766021E-15,0,2846.71583415194,
38.3353207477559,1.56560090679095,9.09999999999998,0,6.13294431801747,1,4,1776.20255953964,160,39.9095678334902,55.6088178221499,48.6577155943812,30.3069651458032,100,0,0,1,0,1.3,1.3,0,0,0,9.09999999999998,-1.67158767296754E-15,0,2847.31899782215,
38.5426392909902,1.57499172426627,9.19999999999998,0,6.13242504000159,1,4,1785.80831527482,160,40.1253999513115,56.2119124490696,49.1854233929359,30.2921985483837,100,0,0,1,0,1.3,1.3,0,0,0,9.19999999999998,-1.68995676827488E-15,0,2847.92209244907,
38.7488252214494,1.58433202909807,9.29999999999998,0,6.13190582142674,1,4,1795.36159330352,160,40.3400529454033,56.8149384292601,49.7130711256026,30.2774336412757,100,0,0,1,0,1.3,1.3,0,0,0,9.29999999999998,-1.70832586358221E-15,0,2848.52511842926,
38.9538966544149,1.59362263334072,9.39999999999998,0,6.13138666195149,1,4,1804.8632329668,160,40.5535456749541,57.4178961467294,50.2406591283883,30.2626704147705,100,0,0,1,0,1.3,1.3,0,0,0,9.39999999999998,-1.72669495888955E-15,0,2849.12807614673,
39.157871225428,1.60286432752073,9.49999999999998,0,6.13086756124525,1,4,1814.3140513778,160,40.7658964997123,58.0207859734638,50.7681877267809,30.247908859467,100,0,0,1,0,1.3,1.3,0,0,0,9.49999999999998,-1.74506405419688E-15,0,2849.73096597346,
39.360766107912,1.61205788142788,9.59999999999998,0,6.13034851898777,1,4,1823.71484423818,160,40.9771232983308,58.6236082699306,51.2956572361893,30.2331489662582,100,0,0,1,0,1.3,1.3,0,0,0,9.59999999999998,-1.76343314950422E-15,0,2850.33378826993,
39.5625980299689,1.62120404486924,9.69999999999998,0,6.12982953486871,1,4,1833.06638661637,160,41.1872434858543,59.2263633855549,51.8230679623605,30.2183907263192,100,0,0,1,0,1.3,1.3,0,0,0,9.69999999999998,-1.78180224481156E-15,0,2850.93654338556,
39.7633832903987,1.63030354838838,9.79999999999998,0,6.12931060858724,1,4,1842.36943368985,160,41.3962740303962,59.8290516591719,52.3504202017754,30.2036341310954,100,0,0,1,0,1.3,1.3,0,0,0,9.79999999999998,-1.80017134011889E-15,0,2851.53923165917,
39.9631377739858,1.63935710395156,9.89999999999998,0,6.12879173985165,1,4,1851.62472145336,160,41.6042314690522,60.4316734194565,52.8777142420244,30.1888791722915,100,0,0,1,0,1.3,1.3,0,0,0,9.89999999999998,-1.81854043542623E-15,0,2852.14185341946,
40.1618769660907,1.64836540560285,9.99999999999998,0,6.12827292837898,1,4,1860.83296739501,160,41.8111319230923,61.0342289853306,53.4049503621642,30.1741258418608,100,0,0,1,0,1.3,1.3,0,0,0,9.99999999999998,-1.83690953073356E-15,0,2852.74440898533,
40.3596159665879,1.65732913008973,10.1,0,6.12775417389466,1,4,1869.99487114208,160,42.0169911124701,61.6367186663513,53.9321288330574,30.1593741319956,100,0,0,1,0,1.3,1.3,0,0,0,10.1,-1.8552786260409E-15,0,2853.34689866635,
40.5563695031835,1.66624893746099,10.2,0,6.12723547613218,1,4,1879.11111507804,160,42.2218243696877,62.2391427630788,54.459249917694,30.1446240351174,100,0,0,1,0,1.3,1.3,0,0,0,10.2,-1.87364772134823E-15,0,2853.94932276308,
40.7521519441468,1.67512547163824,10.3,0,6.12671683483279,1,4,1888.18236493245,160,42.4256466530499,62.8415015674274,54.986313871499,30.1298755438677,100,0,0,1,0,1.3,1.3,0,0,0,10.3,-1.89201681665557E-15,0,2854.55168156743,
40.946977310487,1.6839593609625,10.4,0,6.12619824974517,1,4,1897.20927034518,160,42.6284725593414,63.4437953629985,55.5133209426237,30.1151286511001,100,0,0,1,0,1.3,1.3,0,0,0,10.4,-1.91038591196291E-15,0,2855.153975363,
41.1408592876042,1.69275121871723,10.5,0,6.12567972062516,1,4,1906.19246540621,160,42.8303163359558,64.0460244253989,56.0402713722241,30.1003833498713,100,0,0,1,0,1.3,1.3,0,0,0,10.5,-1.92875500727024E-15,0,2855.7562044254,
