,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
65,651,160,0.0,283.0,159.5271,10875.936463220509,12050.899128222172,41.494935303604926,290.41777947503215,163.5082070588869,-33.95538897513009,29.091658267053266,12653.907648360508
66,661,160,0.0,283.0,159.5271,11043.001539460454,12236.012786105768,42.16023330151779,290.2255748834351,163.39723768618887,-34.4769771314301,29.485195106792947,12838.467979135832
67,671,160,0.0,283.0,159.5271,11210.066615700402,12421.126443989366,42.82645172491777,290.03310438091484,163.28611478974773,-34.99856528773009,29.878731946532625,13023.03825510504
68,681,160,0.0,283.0,159.5271,11377.131691940347,12606.240101872962,43.493594373265694,289.84036686980716,163.17483773582677,-35.520153444030086,30.272268786272306,13207.618059329872
69,691,160,0.0,283.0,159.5271,11544.196768180294,12791.35375975656,44.161665071206976,289.64736124517196,163.06340588648854,-36.0417416003301,30.665805626011988,13392.20699783713
70,701,160,0.0,283.0,159.5271,11711.26184442024,12976.467417640155,44.83083165025361,289.45403902048537,162.9517912480254,-36.5633297566301,31.05934246575167,13576.804698060321
71,711,160,0.0,283.0,159.5271,11878.326920660187,13161.581075523754,45.500606041666515,289.26054119880615,162.84007522859127,-37.084917912930095,31.45287930549135,13761.4108074064
72,721,160,0.0,283.0,159.5271,12045.391996900133,13346.69473340735,46.17148409134484,289.0667245302541,162.7281751228293,-37.6065060692301,31.846416145231032,13946.024991936036
73,731,160,0.0,283.0,159.5271,12212.45707314008,13531.80839129095,46.84330574537786,288.8726352544039,162.6161176271704,-38.128094225530106,32.239952984970714,14130.646935147066
74,741,160,0.0,283.0,159.5271,12379.522149380027,13716.922049174547,47.51607495760391,288.6782722289919,162.50390208212826,-38.649682381830104,32.633489824710395,14315.27633685189
75,751,160,0.0,283.0,159.5271,12546.587225619973,13902.035707058143,48.19003247998383,288.4835659007763,162.39148833112006,-39.171270538130095,33.02702666445008,14499.912912140406
76,761,160,0.0,283.0,159.5271,12713.65230185992,14087.14936494174,48.8644720047596,288.28872032206857,162.27899418380275,-39.69285869443011,33.42056350418976,14684.556390421007
77,771,160,0.0,283.0,159.5271,12880.717378099866,14272.263022825337,49.54038039849786,288.09345038711757,162.16625503429415,-40.214446850730106,33.81410034392944,14869.206514532865
78,781,160,0.0,283.0,159.5271,13047.782454339813,14457.376680708936,50.21670739782176,287.89805951701294,162.05344606284203,-40.73603500703011,34.20763718366912,15053.863039923432
79,791,160,0.0,283.0,159.5271,13214.847530579758,14642.490338592532,50.89427464444005,287.7023103394649,161.94043022249102,-41.25762316333011,34.6011740234088,15238.525733885566
80,801,160,0.0,283.0,159.5271,13381.912606819704,14827.603996476128,51.572813737048435,287.5062803956103,161.82725228163736,-41.77921131963011,34.994710863148484,15423.19437484941
81,811,160,0.0,283.0,159.5271,13548.977683059651,15012.717654359725,52.25232881993198,287.3099684881653,161.71391154902884,-42.300799475930106,35.388247702888165,15607.868751724374
82,821,160,0.0,283.0,159.5271,13716.042759299597,15197.831312243321,52.933205902778276,287.113263098931,161.60034363960338,-42.822387632230104,35.78178454262785,15792.548663287247
83,831,160,0.0,283.0,159.5271,13883.107835539544,15382.944970126919,53.61430367471344,286.9164939526189,161.48673892001187,-43.34397578853011,36.17532138236753,15977.233917612626
84,841,160,0.0,283.0,159.5271,14050.172911779491,15568.058628010518,54.29677187697071,286.71932888898675,161.37290561744908,-43.865563944830114,36.56885822210721,16161.924331542354
85,851,160,0.0,283.0,159.5271,14217.237988019435,15753.172285894112,54.98023293072168,286.5218769905581,161.25890671073927,-44.38715210113012,36.96239506184689,16346.619730190827
86,861,160,0.0,283.0,159.5271,14384.303064259382,15938.285943777712,55.66518460418654,286.3239944520941,161.14465917388915,-44.90874025743012,37.35593190158657,16531.319946483436
87,871,160,0.0,283.0,159.5271,14551.36814049933,16123.39960166131,56.35015077241687,286.12610772609236,161.030409219363,-45.430328413730116,37.749468741326254,16716.024820725535
88,881,160,0.0,283.0,159.5271,14718.433216739277,16308.513259544907,57.036616224018445,285.9277878571247,160.91590918962888,-45.95191657003013,38.143005581065935,16900.734200199622
89,891,160,0.0,283.0,159.5271,14885.49829297922,16493.6269174285,57.724091854949776,285.7291761473486,160.80124066552543,-46.47350472633013,38.53654242080562,17085.44793878861
90,901,160,0.0,283.0,159.5271,15052.563369219168,16678.7405753121,58.41258207201874,285.5302713236374,160.68640291201265,-46.99509288263012,38.9300792605453,17270.165896623243
91,911,160,0.0,283.0,159.5271,15219.628445459115,16863.854233195696,59.10209131250385,285.33107210406126,160.571395188968,-47.51668103893012,39.32361610028498,17454.887939751865
92,921,160,0.0,283.0,159.5271,15386.693521699059,17048.96789107929,59.792624044424784,285.1315771978093,160.45621675114148,-48.03826919523013,39.71715294002466,17639.61393983087
93,931,160,0.0,283.0,159.5271,15553.758597939006,17234.08154896289,60.484938633674375,284.9315675129751,160.34074110576194,-48.559857351530134,40.11068977976434,17824.343773834426
94,941,160,0.0,283.0,159.5271,15720.823674178953,17419.195206846485,61.17757701572103,284.7314642844018,160.22521145287942,-49.081445507830125,40.504226619504024,18009.077323781974
95,951,160,0.0,283.0,159.5271,15887.8887504189,17604.308864730086,61.871254711949106,284.5310607979615,160.10950844603659,-49.60303366413013,40.897763459243706,18193.814476482392
96,961,160,0.0,283.0,159.5271,16054.953826658846,17789.42252261368,62.565080338196395,284.3306145745387,159.99378076498536,-50.124621820430136,41.29130029898339,18378.555123293463
97,971,160,0.0,283.0,159.5271,16222.018902898792,17974.536180497278,63.26079864283833,284.1296215563276,159.87773739181597,-50.646209976730134,41.68483713872307,18563.299159895745
98,981,160,0.0,283.0,159.5271,16389.08397913874,18159.649838380876,63.957567908118286,283.92832491558823,159.76151872209812,-51.16779813303014,42.07837397846275,18748.04648607982
99,991,160,0.0,283.0,159.5271,16556.149055378686,18344.763496264473,64.65539282506697,283.7267232970818,159.64512397338436,-51.689386289330145,42.47191081820243,18932.797005545894
100,1001,160,0.0,283.0,159.5271,16723.21413161863,18529.877154148067,65.35539801758291,283.5244917969639,159.52836556235266,-52.210974445630136,42.86544765794211,19117.55062571508
101,1011,160,0.0,283.0,159.5271,16890.279207858577,18714.990812031665,66.05541116246998,283.322257999406,159.4116058248934,-52.732562601930134,43.258984497681794,19302.307257551474
102,1021,160,0.0,283.0,159.5271,17057.344284098526,18900.104469915266,66.7564971434584,283.1197142594985,159.2946671421351,-53.25415075823013,43.65252133742146,19487.06681539434
103,1031,160,0.0,283.0,159.5271,17224.409360338468,19085.218127798857,67.45734399189128,282.9172396049862,159.17776834584836,-53.77573891453014,44.04605817716116,19671.829216799764
104,1041,160,0.0,283.0,159.5271,17391.474436578417,19270.33178568246,68.16190738812355,282.7136912398147,159.06024964242349,-54.29732707083014,44.43959501690084,19856.59438239105
105,1051,160,0.0,283.0,159.5271,17558.539512818363,19455.445443566055,68.86624163306219,282.510209076452,158.94276916063072,-54.81891522713014,44.83313185664052,20041.362235717534
106,1061,160,0.0,283.0,159.5271,17725.604589058312,19640.559101449657,69.57012654547114,282.306856725257,158.82536362592796,-55.340503383430146,45.2266686963802,20226.13270312097
107,1071,160,0.0,283.0,159.5271,17892.669665298254,19825.672759333247,70.27819360762203,282.1022961510016,158.70726052331602,-55.86209153973016,45.62020553611988,20410.905713609292
108,1081,160,0.0,283.0,159.5271,18059.734741538203,20010.78641721685,70.98582154922816,281.8978624386716,158.58923066447088,-56.38367969603016,46.013742375859565,20595.681198737053
109,1091,160,0.0,283.0,159.5271,18226.79981777815,20195.900075100442,71.6945576672062,281.6931085741877,158.47101596569348,-56.90526785233015,46.407279215599246,20780.459092492336
110,1101,160,0.0,283.0,159.5271,18393.864894018094,20381.01373298404,72.40440716641272,281.48803305386696,158.35261555883207,-57.42685600863015,46.80081605533893,20965.239331189565
111,1111,160,0.0,283.0,159.5271,18560.929970258043,20566.127390867638,73.11537529199813,281.28263436238535,158.234028569014,-57.94844416493015,47.19435289507861,21150.021853367954
112,1121,160,0.0,283.0,159.5271,18727.99504649799,20751.241048751235,73.82746732983075,281.07691097265547,158.11525411457484,-58.47003232123016,47.58788973481829,21334.80659969525
113,1131,160,0.0,283.0,159.5271,18895.060122737934,20936.354706634833,74.54068860692647,280.87086134570256,157.99629130698716,-58.99162047753015,47.98142657455797,21519.5935128764
114,1141,160,0.0,283.0,159.5271,19062.12519897788,21121.468364518427,75.25273831398869,280.66515018533227,157.87752391317204,-59.513208633830146,48.37496341429765,21704.382537566875
115,1151,160,0.0,283.0,159.5271,19229.19027521783,21306.582022402028,75.97054039532492,280.45777716403427,157.757797043503,-60.03479679013016,48.768500254037335,21889.173620290414
116,1161,160,0.0,283.0,159.5271,19396.255351457774,21491.695680285622,76.68718177034211,280.25073947079176,157.63826377557703,-60.55638494643016,49.162037093777016,22073.966709360855
117,1171,160,0.0,283.0,159.5271,19563.320427697723,21676.809338169223,77.40497411295034,280.04336926301227,157.51853853029363,-61.07797310273016,49.5555739335167,22258.761754807903
118,1181,160,0.0,283.0,159.5271,19730.385503937665,21861.922996052814,78.1239229625456,279.8356649403642,157.39862038370092,-61.59956125903017,49.94911077325638,22443.558708306497
119,1191,160,0.0,283.0,159.5271,19897.450580177614,22047.03665393642,78.8440339023696,279.6276248898491,157.27850840453377,-62.12114941533017,50.34264761299606,22628.357523109706
120,1201,160,0.0,283.0,159.5271,20064.51565641756,22232.150311820013,79.5653125599799,279.41924748566544,157.15820165413533,-62.64273757163017,50.73618445273574,22813.158153984838
121,1211,160,0.0,283.0,159.5271,20231.580732657505,22417.26396970361,80.28776460772728,279.2105310890712,157.03769918637735,-63.16432572793017,51.12972129247542,22997.960557152626
122,1221,160,0.0,283.0,159.5271,20398.64580889745,22602.377627587204,81.01139576323845,279.001474048244,156.9170000475798,-63.68591388423016,51.523258132215105,23182.76469022935
123,1231,160,0.0,283.0,159.5271,20565.7108851374,22787.491285470805,81.73621178990595,278.7920746981398,156.796103276429,-64.20750204053016,51.916794971954786,23367.57051217168
124,1241,160,0.0,283.0,159.5271,20732.775961377345,22972.604943354403,82.4622184973839,278.58233136034943,156.675007903895,-64.72909019683017,52.31033181169447,23552.377983224123
125,1251,160,0.0,283.0,159.5271,20899.84103761729,23157.718601237997,83.18942174209097,278.37224234295354,156.55371295314768,-65.25067835313017,52.70386865143415,23737.187064868885
126,1261,160,0.0,283.0,159.5271,21066.906113857236,23342.832259121595,83.9178274277198,278.16180594037536,156.43221743947188,-65.77226650943017,53.09740549117383,23921.997719778155
127,1271,160,0.0,283.0,159.5271,21233.971190097185,23527.945917005192,84.64744150575315,277.9510204332315,156.3105203701811,-66.29385466573018,53.49094233091351,24106.809911768458
128,1281,160,0.0,283.0,159.5271,21401.03626633713,23713.05957488879,85.37826997598722,277.73988408818093,156.18862074453043,-66.81544282203018,53.884479170653194,24291.62360575715
129,1291,160,0.0,283.0,159.5271,21568.101342577076,23898.173232772384,86.11031888706195,277.5283951577714,156.06651755362788,-67.33703097833018,54.278016010392875,24476.43876772093
130,1301,160,0.0,283.0,159.5271,21735.16641881702,24083.28689065598,86.84359433699841,277.31655188028475,155.94420978034495,-67.85861913463019,54.67155285013256,24661.255364656125
131,1311,160,0.0,283.0,159.5271,21902.23149505697,24268.40054853958,87.57856140252439,277.1042198950543,155.82161985151458,-68.38020729093019,55.06508968987224,24846.073364540767
132,1321,160,0.0,283.0,159.5271,22069.296571296913,24453.514206423173,88.31384949572211,276.8917951649295,155.69897637639448,-68.90179544723019,55.45862652961192,25030.892736298436
133,1331,160,0.0,283.0,159.5271,22236.36164753686,24638.627864306774,89.05084165239685,276.67887813086617,155.57604866946295,-69.42338360353017,55.85216336935159,25215.713449763567
134,1341,160,0.0,283.0,159.5271,22403.426723776807,24823.741522190372,89.7890852448351,276.46559955701076,155.45291222743518,-69.94497175983018,56.24570020909128,25400.535475648365
135,1351,160,0.0,283.0,159.5271,22570.491800016756,25008.855180073973,90.52858662628421,276.2519576079101,155.32956599061168,-70.46655991613018,56.63923704883095,25585.358785511067
136,1361,160,0.0,283.0,159.5271,22737.5568762567,25193.968837957567,91.26935220275433,276.0379504328679,155.20600889049257,-70.98814807243019,57.032773888570645,25770.183351725685
137,1371,160,0.0,283.0,159.5271,22904.621952496647,25379.082495841165,92.0120130723995,275.8233957076274,155.08213566211907,-71.50973622873019,57.42631072831033,25955.009147452925
138,1381,160,0.0,283.0,159.5271,23071.687028736593,25564.19615372476,92.75470183216606,275.6088329249309,154.95825778177115,-72.03132438503019,57.81984756805001,26139.836146612397
139,1391,160,0.0,283.0,159.5271,23238.75210497654,25749.309811608357,93.49998947907794,275.393519323738,154.83394641616226,-72.5529125413302,58.213384407789704,26324.664323856006
140,1401,160,0.0,283.0,159.5271,23405.817181216487,25934.423469491954,94.24518645906731,275.17823191621903,154.70965017347805,-73.07450069763019,58.60692124752937,26509.4936545424
141,1411,160,0.0,283.0,159.5271,23572.882257456433,26119.53712737555,94.99237098931727,274.9623703054299,154.58502241438123,-73.59608885393018,59.00045808726905,26694.32411471256
142,1421,160,0.0,283.0,159.5271,23739.947333696382,26304.65078525915,95.74085929233685,274.7461320346875,154.460177190559,-74.11767701023018,59.393994927008734,26879.155681066306
143,1431,160,0.0,283.0,159.5271,23907.012409936324,26489.764443142743,96.49065816048672,274.529515141679,154.33511336906952,-74.63926516653021,59.787531766748415,27063.988330939843
144,1441,160,0.0,283.0,159.5271,24074.077486176273,26674.87810102634,97.24265713354248,274.3122626383632,154.20968257779805,-75.1608533228302,60.1810686064881,27248.822042284144
145,1451,160,0.0,283.0,159.5271,24241.14256241622,26859.99175890994,97.99421505090761,274.0951375560364,154.08432535306883,-75.6824414791302,60.57460544622778,27433.656793644306
146,1461,160,0.0,283.0,159.5271,24408.207638656168,27045.10541679354,98.74798694917655,273.8773728546265,153.95859884408983,-76.2040296354302,60.96814228596746,27618.49256413964
147,1471,160,0.0,283.0,159.5271,24575.27271489611,27230.21907467713,99.50309716591912,273.6592215130096,153.83264910828322,-76.7256177917302,61.36167912570714,27803.32933344459
148,1481,160,0.0,283.0,159.5271,24742.33779113606,27415.332732560735,100.25955278881594,273.44068148355467,153.70647496344873,-77.24720594803021,61.75521596544682,27988.167081770443
149,1491,160,0.0,283.0,159.5271,24909.402867376004,27600.44639044433,101.01736096666646,273.2217507009737,153.5800752171917,-77.7687941043302,62.14875280518649,28173.005789847663
150,1501,160,0.0,283.0,159.5271,25076.46794361595,27785.560048327927,101.77770339005187,273.0020877748576,153.4532527676676,-78.29038226063021,62.542289644926186,28357.84543890907
151,1511,160,0.0,283.0,159.5271,25243.533019855895,27970.67370621152,102.53829451792284,272.7823529980157,153.32638883510762,-78.81197041693021,62.93582648466587,28542.68601067348
152,1521,160,0.0,283.0,159.5271,25410.598096095844,28155.787364095122,103.30026238465649,272.56222048131633,153.19929526733384,-79.33355857323019,63.329363324405534,28727.52748733014
153,1531,160,0.0,283.0,159.5271,25577.66317233579,28340.901021978716,104.06361447806471,272.3416880615307,153.07197081540556,-79.8551467295302,63.72290016414523,28912.36985152369
154,1541,160,0.0,283.0,159.5271,25744.728248575735,28526.014679862314,104.82694475656993,272.1211619440706,152.94465000212662,-80.3767348858302,64.11643700388491,29097.213086339685
155,1551,160,0.0,283.0,159.5271,25911.79332481568,28711.128337745908,105.5930219020577,271.89984225673913,152.81687102106883,-80.89832304213023,64.5099738436246,29282.057175290687
156,1561,160,0.0,283.0,159.5271,26078.85840105563,28896.24199562951,106.36050341616883,271.6781168473124,152.68885779625015,-81.4199111984302,64.90351068336427,29466.902102302873
157,1571,160,0.0,283.0,159.5271,26245.923477295575,29081.355653513107,107.12939696300056,271.4559835016328,152.56060904932602,-81.94149935473021,65.29704752310394,29651.747851703178
158,1581,160,0.0,283.0,159.5271,26412.98855353552,29266.4693113967,107.90140519883617,271.23295032229987,152.43184078319993,-82.46308751103022,65.69058436284364,29836.594408206864
159,1591,160,0.0,283.0,159.5271,26580.053629775466,29451.582969280298,108.67145115134664,271.0104840466196,152.30339981905033,-82.98467566733021,66.0841212025833,30021.44175690554
160,1601,160,0.0,283.0,159.5271,26747.118706015415,29636.696627163896,109.44462746361278,270.7871134100059,152.17443672187233,-83.50626382363022,66.477658042323,30206.28988325571
161,1611,160,0.0,283.0,159.5271,26914.18378225536,29821.810285047493,110.22118462967254,270.56276604473123,152.04490971013902,-84.02785197993022,66.87119488206268,30391.13877306763
162,1621,160,0.0,283.0,159.5271,27081.248858495306,30006.923942931087,110.99531822733955,270.3391188483652,151.91578694111362,-84.54944013623022,67.26473172180236,30575.988412494647
163,1631,160,0.0,283.0,159.5271,27248.31393473525,30192.03760081469,111.7749646464764,270.1138789978766,151.78574465280178,-85.07102829253022,67.65826856154203,30760.83878802288
164,1641,160,0.0,283.0,159.5271,27415.3790109752,30377.151258698286,112.55184694815108,269.88943770092277,151.6561634095882,-85.59261644883023,68.05180540128173,30945.6898864613
165,1651,160,0.0,283.0,159.5271,27582.444087215146,30562.264916581884,113.3346297291573,269.6632917554901,151.52559798711653,-86.11420460513023,68.44534224102141,31130.54169493212
166,1661,160,0.0,283.0,159.5271,27749.50916345509,30747.378574465478,114.11427917456571,269.43805103071156,151.39555519403316,-86.63579276143022,68.83887908076109,31315.394200861578
167,1671,160,0.0,283.0,159.5271,27916.57423969504,30932.49223234908,114.90024705688242,269.2109849095103,151.26445850783375,-87.15738091773022,69.23241592050077,31500.247391971014
168,1681,160,0.0,283.0,159.5271,28083.639315934986,31117.605890232677,115.6853091538516,268.9841804696959,151.13351290345352,-87.6789690740302,69.62595276024044,31685.101256268248
169,1691,160,0.0,283.0,159.5271,28250.704392174935,31302.719548116274,116.46914292099187,268.75773089436905,151.0027721801807,-88.20055723033025,70.01948959998013,31869.955782039327
170,1701,160,0.0,283.0,159.5271,28417.769468414874,31487.833205999865,117.25998360825236,268.5292570198195,150.8708627272067,-88.72214538663023,70.41302643971981,32054.8109578404
171,1711,160,0.0,283.0,159.5271,28584.834544654823,31672.946863883462,118.04961357256072,268.3011329231308,150.73915521857487,-89.24373354293023,70.80656327945948,32239.666772490094
172,1721,160,0.0,283.0,159.5271,28751.89962089477,31858.06052176706,118.84078390717664,268.07256381346025,150.6071907815781,-89.76532169923024,71.20010011919918,32424.52321506198
173,1731,160,0.0,283.0,159.5271,28918.964697134717,32043.174179650658,119.63350362869245,267.84354708591434,150.47496791228056,-90.28690985553024,71.59363695893884,32609.38027487732
174,1741,160,0.0,283.0,159.5271,29086.029773374663,32228.287837534255,120.42439652763886,267.61505812740876,150.34304975058052,-90.80849801183025,71.98717379867854,32794.237941498155
175,1751,160,0.0,283.0,159.5271,29253.094849614612,32413.401495417853,121.22009867839014,267.3851797760567,150.21032942254655,-91.33008616813024,72.38071063841821,32979.09620472049
176,1761,160,0.0,283.0,159.5271,29420.159925854558,32598.51515330145,122.02105059705407,267.1537847667547,150.0767334516369,-91.85167432443023,72.7742474781579,33163.95505456785
177,1771,160,0.0,283.0,159.5271,29587.225002094507,32783.62881118505,122.82005979563864,266.9229510092836,149.9434615196229,-92.37326248073025,73.16778431789758,33348.8144812849
178,1781,160,0.0,283.0,159.5271,29754.290078334445,32968.74246906864,123.62066479711578,266.69165622435685,149.8099234132833,-92.89485063703025,73.56132115763727,33533.67447533138
179,1791,160,0.0,283.0,159.5271,29921.355154574394,33153.85612695224,124.42287515969923,266.4598976506065,149.6761175383415,-93.41643879333023,73.95485799737693,33718.53502737626
180,1801,160,0.0,283.0,159.5271,30088.42023081434,33338.96978483584,125.22670053617209,266.2276724993435,149.54204228474723,-93.93802694963024,74.34839483711663,33903.396128291955
181,1811,160,0.0,283.0,159.5271,30255.48530705429,33524.083442719435,126.03276836487268,265.9947995036319,149.40759299798614,-94.45961510593027,74.74193167685631,34088.25776914887
182,1821,160,0.0,283.0,159.5271,30422.550383294234,33709.197100603036,126.83923542249133,265.76181117068586,149.2730771212417,-94.98120326223025,75.13546851659598,34273.11994121002
183,1831,160,0.0,283.0,159.5271,30589.615459534183,33894.31075848663,127.64796472241646,265.5281692759375,149.13818391041477,-95.50279141853026,75.52900535633567,34457.98263592592
184,1841,160,0.0,283.0,159.5271,30756.68053577413,34079.42441637023,128.45906079511133,265.29384362053594,149.00289593019062,-96.02437957483026,75.92254219607536,34642.84584492951
185,1851,160,0.0,283.0,159.5271,30923.74561201407,34264.53807425382,129.27039725777647,265.059448516472,148.86756785376258,-96.54596773113026,76.31607903581504,34827.709560031384
186,1861,160,0.0,283.0,159.5271,31090.81068825402,34449.65173213742,130.0849032279367,264.8241377416927,148.73171111460053,-97.06755588743026,76.70961587555472,35012.57377321505
187,1871,160,0.0,283.0,159.5271,31257.875764493965,34634.76539002102,130.89952985716997,264.5887921085072,148.5958342499283,-97.58914404373026,77.10315271529439,35197.438476632444
188,1881,160,0.0,283.0,159.5271,31424.940840733914,34819.87904790462,131.71663462727773,264.35273054042307,148.4595440400496,-98.11073220003027,77.49668955503408,35382.303662599465
189,1891,160,0.0,283.0,159.5271,31592.00591697386,35004.99270578821,132.53544576120854,264.11617600383045,148.3229692146698,-98.63232035633025,77.89022639477375,35567.16932359175
190,1901,160,0.0,283.0,159.5271,31759.070993213805,35190.10636367181,133.35597393180703,263.87912541534456,148.18610799359593,-99.15390851263025,78.28376323451343,35752.035452240576
191,1911,160,0.0,283.0,159.5271,31926.136069453754,35375.22002155541,134.17822992188633,263.64157565981066,148.04895857829248,-99.67549666893026,78.67730007425313,35936.9020413288
192,1921,160,0.0,283.0,159.5271,32093.201145693696,35560.333679439005,135.0032573399046,263.40322523874516,147.91134689852888,-100.19708482523025,79.07083691399279,36121.769083787
193,1931,160,0.0,283.0,159.5271,32260.26622193364,35745.4473373226,135.82905003345962,263.16465372957714,147.77360757348973,-100.71867298153026,79.46437375373249,36306.636572689764
194,1941,160,0.0,283.0,159.5271,32427.33129817359,35930.56099520619,136.65547431940973,262.92589975336614,147.63576290105422,-101.24026113783026,79.85791059347217,36491.50450125193
195,1951,160,0.0,283.0,159.5271,32594.396374413536,36115.674653089794,137.4847516697392,262.686321526856,147.4974423474866,-101.76184929413027,80.25144743321184,36676.37286282519
196,1961,160,0.0,283.0,159.5271,32761.461450653485,36300.788310973396,138.31581245835653,262.4462280650244,147.35882432266746,-102.28343745043028,80.64498427295153,36861.24165089458
197,1971,160,0.0,283.0,159.5271,32928.52652689343,36485.90196885699,139.14866816140798,262.20561605241284,147.21990691241592,-102.80502560673025,81.0385211126912,37046.1108590751
198,1981,160,0.0,283.0,159.5271,33095.591603133376,36671.015626740584,139.98468543286913,261.9640906626877,147.08046216364198,-103.32661376303028,81.4320579524309,37230.98048110868
199,1991,160,0.0,283.0,159.5271,33262.65667937332,36856.12928462418,140.82122785859394,261.72241355589586,146.94092982097874,-103.84820191933028,81.82559479217056,37415.85051086078
200,2001,160,0.0,283.0,159.5271,33429.72175561327,37041.24294250778,141.65812135033684,261.4806350261313,146.80133892173492,-104.36979007563029,82.21913163191026,37600.7209423176
201,2011,160,0.0,283.0,159.5271,33596.78683185321,37226.35660039138,142.4982739272828,261.2379149466516,146.66120441850958,-104.89137823193026,82.61266847164993,37785.59176958294
202,2021,160,0.0,283.0,159.5271,33763.85190809316,37411.470258274974,143.34189968699584,260.9941914646705,146.52049060057996,-105.41296638823027,83.00620531138962,37970.4629868755
203,2031,160,0.0,283.0,159.5271,33930.91698433311,37596.583916158575,144.1841537683045,260.75086426058044,146.3800055737974,-105.93455454453027,83.39974215112929,38155.33458852593
204,2041,160,0.0,283.0,159.5271,34097.98206057306,37781.69757404217,145.02990562788867,260.5065265483466,146.238937129866,-106.45614270083027,83.79327899086897,38340.20656897428
205,2051,160,0.0,283.0,159.5271,34265.047136813,37966.81123192577,145.87754873317326,260.26164245522983,146.0975532327848,-106.97773085713028,84.18681583060867,38525.078922767294
206,2061,160,0.0,283.0,159.5271,34432.11221305295,38151.924889809365,146.7270957188462,260.0162083310689,145.95585177513217,-107.49931901343025,84.58035267034833,38709.95164455583
207,2071,160,0.0,283.0,159.5271,34599.17728929289,38337.03854769296,147.57855935797807,259.77022048572377,145.81383062640478,-108.02090716973031,84.97388951008804,38894.82472909255
208,2081,160,0.0,283.0,159.5271,34766.24236553284,38522.15220557655,148.43405780840519,259.5230669833953,145.6711364853043,-108.54249532603029,85.3674263498277,39079.69817122926
209,2091,160,0.0,283.0,159.5271,34933.307441772784,38707.265863460154,149.28728839322713,259.2765686674403,145.52882061623288,-109.0640834823303,85.76096318956739,39264.57196591483
210,2101,160,0.0,283.0,159.5271,35100.37251801273,38892.37952134375,150.14458004615358,259.02889710890986,145.3858273752447,-109.5856716386303,86.15450002930707,39449.446108192744
211,2111,160,0.0,283.0,159.5271,35267.43759425268,39077.49317922736,151.00384087047763,258.78065665676263,145.24250568337374,-110.10725979493029,86.54803686904675,39634.320593198965
212,2121,160,0.0,283.0,159.5271,35434.50267049263,39262.60683711094,151.86758551275076,258.5311208296099,145.09843610639467,-110.62884795123028,86.94157370878642,39819.1954161598
213,2131,160,0.0,283.0,159.5271,35601.56774673257,39447.720494994544,152.73093456778975,258.2816992876092,144.95443251197884,-111.15043610753028,87.3351105485261,40004.07057238978
214,2141,160,0.0,283.0,159.5271,35768.63282297252,39632.834152878146,153.5962981635688,258.0316957447886,144.810092899233,-111.6720242638303,87.7286473882658,40188.946057289635
215,2151,160,0.0,283.0,159.5271,35935.697899212464,39817.94781076174,154.46369042518478,257.78110612040774,144.66541491214062,-112.1936124201303,88.12218422800548,40373.82186634435
216,2161,160,0.0,283.0,159.5271,36102.76297545241,40003.061468645334,155.33312564214265,257.5299262862286,144.52039616726228,-112.7152005764303,88.51572106774516,40558.697995121176
217,2171,160,0.0,283.0,159.5271,36269.828051692355,40188.17512652893,156.20152495572736,257.279045724534,144.37555020743346,-113.23678873273029,88.90925790748483,40743.57443926787
218,2181,160,0.0,283.0,159.5271,36436.89312793231,40373.288784412536,157.07495652681297,257.0267113436473,144.22986488470275,-113.7583768890303,89.30279474722452,40928.451194510795
219,2191,160,0.0,283.0,159.5271,36603.95820417225,40558.40244229613,157.95383444223103,256.77280351388305,144.083271130839,-114.2799650453303,89.6963315869642,41113.32825665317
220,2201,160,0.0,283.0,159.5271,36771.0232804122,40743.516100179724,158.83158775759946,256.5192205810731,143.93686495631928,-114.80155320163028,90.08986842670387,41298.205621573354
221,2211,160,-2.7768995145037536,283.0,159.53299396921955,36939.453090015966,40930.14192799554,159.71862181434645,256.2629564420789,143.78891078668732,-115.35721391497329,89.35502717344639,41296.34064879205
222,2221,160,-6.067592051340853,283.0,159.53997846412895,37108.14889502664,41117.06248756415,160.60531670491886,256.0067902881925,143.64101318878375,-115.91917886870026,88.40025769246873,41265.2728629038
223,2231,160,-9.369607931529004,283.0,159.54698699283466,37276.8649443924,41304.00547855114,161.50219206370275,255.7476829970399,143.4914175244878,-116.4812827598502,87.42874993325402,41239.35070410117
224,2241,160,-12.67592673744005,283.0,159.55400465450023,37445.59781655653,41490.967109757934,162.39742205437756,255.4890510527339,143.3420963018217,-117.04343944789869,86.44333288036078,41219.1148853683
225,2251,160,-15.990502847292476,283.0,159.56103984229338,37614.34951878795,41677.94960530521,163.29497582019232,255.22974776979007,143.19238748161231,-117.60569745306658,85.44234689950903,41204.411449550025
226,2261,160,-19.31462685992713,283.0,159.56809529551018,37783.120754770076,41864.9537448976,164.19487519296956,254.9697668409947,143.04228742238814,-118.16807261100162,84.42521017672053,41195.26794253076
227,2271,160,-22.649660288601353,283.0,159.57517390396254,37951.912275458584,42051.98036061893,165.09714179783106,254.70910201885022,142.89179251715476,-118.73058162747145,83.3913018127411,41191.71890668332
228,2281,160,-25.997043129110324,283.0,159.58227872404152,38120.724883706716,42239.03034205731,166.00179707399232,254.44774710956722,142.74089918992618,-119.29324217122449,82.33995799876922,41193.806517887715
