,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
154,1541,230,0.0,282.9028290282903,229.99999999999997,37117.753016085786,41127.704172948244,160.66006569682685,255.99097330443036,141.6870547579754,-83.54484100482368,92.55649423306168,35273.84798553513
155,1551,230,0.0,282.9028290282903,229.99999999999997,37358.62097855227,41394.59388205239,161.93572240283063,255.62243608206586,141.47427969343687,-84.08698792893027,93.12407530581027,35495.811239628274
156,1561,230,0.0,282.9028290282903,229.99999999999997,37599.48894101876,41661.483591156524,163.21589343826278,255.2525946699295,141.26075165458246,-84.62913485303685,93.6916563785588,35717.77558538395
157,1571,230,0.0,282.9028290282903,229.99999999999997,37840.35690348525,41928.37330026067,164.50062686836876,254.88143518197185,141.04646262429785,-85.1712817771434,94.25923745130736,35939.7410025758
158,1581,230,0.0,282.9028290282903,229.99999999999997,38081.224865951735,42195.26300936481,165.78997160792915,254.5089434867129,140.83140444376917,-85.71342870125001,94.82681852405592,36161.70747147397
159,1591,230,0.0,282.9028290282903,229.99999999999997,38322.09282841822,42462.15271846895,167.07882867654845,254.13659267958874,140.61642760504307,-86.25557562535657,95.39439959680446,36383.67497282996
160,1601,230,0.0,282.9028290282903,229.99999999999997,38562.96079088471,42729.04242757309,168.38269504743025,253.75990568504102,140.3989472673407,-86.79772254946316,95.96198066955303,36605.6434878621
161,1611,230,0.0,282.9028290282903,229.99999999999997,38803.8287533512,42995.932136677235,169.68038686985486,253.38500251754255,140.18249682266543,-87.33986947356973,96.52956174230158,36827.612998241384
162,1621,230,0.0,282.9028290282903,229.99999999999997,39044.696715817685,43262.82184578137,170.99447287091144,253.00536307183728,139.96331188649248,-87.8820163976763,97.09714281505013,37049.583486078
163,1631,230,0.0,282.9028290282903,229.99999999999997,39285.56467828418,43529.71155488552,172.307639103134,252.6259893473482,139.74428036453526,-88.42416332178288,97.66472388779869,37271.55493390824
164,1641,230,0.0,282.9028290282903,229.99999999999997,39526.43264075067,43796.601263989665,173.62572918265164,252.24519312337554,139.52442756211823,-88.96631024588946,98.23230496054725,37493.52732468186
165,1651,230,0.0,282.9028290282903,229.99999999999997,39767.300603217154,44063.4909730938,174.9502636591782,251.86253511310704,139.30349985688215,-89.50845716999605,98.7998860332958,37715.500641749946
